# BEAST v10.5.0-beta5 Prerelease #1d511b10c2
# Generated Fri Jul 04 14:54:03 EDT 2025 [seed=5707]
# -overwrite -beagle_cuda -beagle_double -beagle_order 1 -seed 5707 -errors 1000 vc.drc.2025.onlycamps-rc-bs-400m.xml
state	serotype.rates.Hikojima.Inaba	serotype.rates.Hikojima.Ogawa	serotype.rates.Inaba.Ogawa	serotype.rates.Inaba.Hikojima	serotype.rates.Ogawa.Hikojima	serotype.rates.Ogawa.Inaba	serotype.indicators.Hikojima.Inaba	serotype.indicators.Hikojima.Ogawa	serotype.indicators.Inaba.Ogawa	serotype.indicators.Inaba.Hikojima	serotype.indicators.Ogawa.Hikojima	serotype.indicators.Ogawa.Inaba	serotype.nonZeroRates
375760000	0.26321785886430016	0.9442509425375811	1.047049772673402	0.2100527654384856	1.3467322274586686	2.5509349686496146	1.0	1.0	1.0	1.0	1.0	1.0	6.0
375800000	0.09923778245664826	0.09628908607544508	2.147880283119314	0.569946166982966	1.420432565343116	3.078739193400331	0.0	0.0	1.0	1.0	1.0	1.0	4.0
375840000	0.29877258469330753	0.19131109969896049	1.4491169936721893	0.5986049987864958	0.9479797779568689	1.334119599773051	1.0	1.0	1.0	1.0	1.0	1.0	6.0
375880000	0.6685200718851193	0.8596008274632243	3.195817219520494	1.2561089653649002	0.7934426049227773	0.6919382030756427	0.0	1.0	1.0	1.0	1.0	1.0	5.0
375920000	0.5279264756555314	0.31045073180561455	2.3350937160962633	0.6882136762885342	1.3254076791226028	2.442275717517752	0.0	1.0	1.0	1.0	1.0	1.0	5.0
375960000	0.7965127122147394	0.14448419825745146	0.6850669832135942	0.46828536633369217	0.9824023193171979	1.013798043416425	1.0	1.0	1.0	1.0	1.0	1.0	6.0
376000000	0.00398975930353387	0.5022770610751067	0.8545319105038162	0.080818050060448	0.22188514160709952	1.7273541747578156	0.0	1.0	1.0	1.0	1.0	1.0	5.0
376040000	0.6021677498885524	0.8480020992929628	2.23025500802206	0.9520033808071791	1.228335749263699	1.258743448890318	1.0	1.0	1.0	1.0	1.0	1.0	6.0
376080000	0.09872195830280023	0.7842683338553886	1.1125724694749417	1.1263083710784763	0.690428424287663	1.432489595386563	1.0	1.0	1.0	1.0	1.0	1.0	6.0
376120000	1.2623772495629366	0.09864155209294476	2.3888364552550354	0.86087675112484	0.46140000242135504	1.5584507969029675	0.0	1.0	1.0	1.0	1.0	1.0	5.0
376160000	1.4231250567878175	0.7642539049530126	2.0016441199912394	1.3532462941995829	1.168161332664676	2.1510895911458063	0.0	1.0	1.0	1.0	1.0	1.0	5.0
376200000	0.15902676040589123	0.789103530478561	1.2063903849280622	1.0168203949484245	0.6880186175501259	0.9671389895189414	1.0	1.0	1.0	1.0	1.0	1.0	6.0
376240000	0.7742681992523236	0.07801246027181455	0.9701087925012178	0.328675020682753	0.6153727903080035	0.7526167338925752	0.0	1.0	1.0	1.0	1.0	1.0	5.0
376280000	0.11973308166146465	0.29358969479983804	0.6091435660411242	0.855273725789115	0.560437645702179	1.2223827584138445	1.0	1.0	1.0	1.0	1.0	1.0	6.0
376320000	5.515201049279066	0.39953768745170204	0.5196491107610571	0.22722359058849995	0.16465403942038712	0.9462764322899417	0.0	1.0	1.0	1.0	1.0	1.0	5.0
376360000	0.6926583668110262	0.48483913559474623	1.8522292658199353	0.6721207779336884	0.6563131071822444	1.026058714645953	0.0	1.0	1.0	1.0	1.0	1.0	5.0
376400000	0.017146674114415936	1.3497439313841912	1.2313524586315614	0.8481502576359173	0.5003175410797047	0.9605030003925792	1.0	1.0	1.0	1.0	1.0	1.0	6.0
376440000	0.703022263935844	1.0476902692605197	2.1130580813180093	1.6929661739847992	1.364392749298959	1.6316600685099758	0.0	1.0	1.0	1.0	1.0	1.0	5.0
376480000	1.1396873220930048	0.31309689492748893	1.9966534227779549	0.6692698947224325	0.4805375994502774	1.2670947747242183	0.0	1.0	1.0	1.0	1.0	1.0	5.0
376520000	0.7217255237562743	0.28383413536141266	2.631960173650108	0.6543109276365195	0.357791223061288	1.26806936265021	0.0	1.0	1.0	1.0	1.0	1.0	5.0
376560000	1.2792852185821786	0.46388036409537264	0.7579640505639209	0.6323372739393817	0.1814366800643764	1.0573721648345271	0.0	1.0	1.0	1.0	1.0	1.0	5.0
376600000	2.1460650066176465	0.20181018294960906	0.5501320756983781	0.583689405692155	0.7444348652610949	1.1840761572180405	0.0	1.0	1.0	1.0	1.0	1.0	5.0
376640000	0.29746961525087473	0.7660660106722783	1.46798486174099	0.6096150660538802	0.26238946918698797	2.1232630903774803	1.0	1.0	1.0	1.0	1.0	1.0	6.0
376680000	0.5689965295606484	1.0100914731990494	1.5476235525360484	0.4582716679445417	0.7188234371057555	1.1192204380179709	0.0	1.0	1.0	1.0	1.0	1.0	5.0
376720000	0.08096546229922512	0.7381342190492913	1.1705999356209336	0.3630305726124264	0.4544763948099479	1.6056668964864924	1.0	1.0	1.0	1.0	1.0	1.0	6.0
376760000	1.3073130072590176	0.5046011285447345	2.800401929511008	0.7284842058250197	0.41048913239312834	1.7576275972606359	1.0	1.0	1.0	1.0	1.0	1.0	6.0
376800000	1.4621987086535422	0.7038561576350612	2.3368068629801018	1.1412976134492667	0.6127551279882513	0.8564594291285352	0.0	1.0	1.0	1.0	1.0	1.0	5.0
376840000	1.3554631862650537	1.083350648325029	1.7682766251570652	1.1323537998888173	1.1049956621660095	2.823173104589024	1.0	1.0	1.0	1.0	1.0	1.0	6.0
376880000	0.7559788653975591	0.8968889666575771	2.2467550912903613	0.2978906188116929	0.8310493315955727	1.2430037469177686	0.0	1.0	1.0	1.0	1.0	1.0	5.0
376920000	0.2537019132924354	0.580863121939686	2.183072712933806	0.8827301516755931	0.4577159378608452	0.9330616929897909	1.0	1.0	1.0	1.0	1.0	1.0	6.0
376960000	0.6278659386591505	0.05856702749026068	0.4658436291239727	0.08270954667532943	0.2486435456043367	0.3204511308309091	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377000000	0.7140339552160061	0.2796916405878119	1.097312242176952	0.5818271184751738	0.7236413431968235	1.377505732889539	1.0	1.0	1.0	1.0	1.0	1.0	6.0
377040000	0.3725066064070927	0.6234163241446917	2.501614720977243	0.29994389838995433	1.1841370177006467	1.9096510184382043	1.0	1.0	1.0	1.0	1.0	1.0	6.0
377080000	0.31017095834015035	1.4780639920369887	0.8667524537050367	0.9286066185177748	0.8327742479655613	0.9884968093883496	1.0	1.0	1.0	1.0	1.0	1.0	6.0
377120000	4.194112837368794	0.5201830150234145	2.3465162872033796	0.9296956024064761	0.9896733106954073	1.5983464745966482	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377160000	0.5530562070421489	1.5863568280782412	2.7917859946232024	0.8985295301900099	1.1055517488355373	2.2542538699882115	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377200000	0.2230280982182181	0.3303986306474769	2.3670636335772266	0.7886724257257222	1.0507500812409605	1.1938692030307954	1.0	1.0	1.0	1.0	1.0	1.0	6.0
377240000	0.4272688840703831	0.039752857109548616	0.4880983766731212	0.49395615253442093	0.3747981676883816	0.9728314676208013	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377280000	0.2702916885392541	0.11308089174488016	1.9594495796651414	0.6971607640255572	1.1906854698264762	1.5443662868089014	1.0	1.0	1.0	1.0	1.0	1.0	6.0
377320000	1.0336220676746348	2.3215295384718693	1.7409938857580585	0.5994220765040298	0.8499903245260924	1.8219135173254188	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377360000	0.14881593068926155	1.0300839892383478	1.0947540451562265	0.7635870039123047	0.07638845309730441	0.7491252098970077	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377400000	2.2249639930733287	0.24785414416677357	2.6531491221156247	3.1665703559433886	0.9682095808362345	2.8813121536223956	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377440000	3.7312252870031095	0.17660165671955758	1.7820371449945034	0.42643960256883784	1.2487632604484544	1.828228614540988	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377480000	0.2029877398450621	1.1092718951721217	1.400201860201154	0.8795962799835157	0.4823975730947894	1.313749134351023	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377520000	0.0910474715799052	0.9101950738692508	2.1469124986733643	0.9958252740296353	0.8662823881748989	1.8829210136623145	1.0	0.0	1.0	1.0	1.0	1.0	5.0
377560000	1.1915256555140985	3.0984231306129906	1.9305105104460047	1.7986698868007285	0.24554024215064998	1.5198126894834358	0.0	0.0	1.0	1.0	1.0	1.0	4.0
377600000	0.20918763668498605	0.18146467819124507	1.4244173369477258	0.4084177263379802	1.2327529466580487	2.0646011518220635	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377640000	0.5334769865325079	0.09696767278141656	0.2075450877015121	0.13093264729625745	0.17404582532418672	0.364160994063817	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377680000	3.6158890502086902	0.6194615700402833	1.2392102857995255	0.5052039311771694	0.17373980613405018	0.8686705602648944	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377720000	0.015158499650144359	0.3199807975169181	1.2155865221800357	0.42628224739994286	0.5489704617937164	1.8350646509622361	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377760000	0.032181155243223965	0.5703892550641915	2.4131975846967246	0.8822775964471848	0.5969272272811279	1.0489325953274071	1.0	1.0	1.0	1.0	1.0	1.0	6.0
377800000	0.9394026807906936	0.13735658862417796	1.8427512637813617	0.3559257499050143	0.634251696943826	1.6720430647836895	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377840000	0.26656425057825806	0.41801219079497504	1.4870964640504354	0.5058265212034754	0.7749395604169198	2.1985026805749364	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377880000	0.8150345015966647	1.1583615762263244	1.2807900831657575	0.15246867458650273	0.2822371289497181	1.039374082243068	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377920000	0.6268582350380678	0.5709460787797617	0.3869540080911608	0.18776510753828773	0.23390277490973868	1.3422064079915736	0.0	1.0	1.0	1.0	1.0	1.0	5.0
377960000	0.09924145539931657	0.11942236152311868	0.9579195804192109	0.4351777736411111	0.6053234927444878	0.7835055683297123	1.0	0.0	1.0	1.0	1.0	1.0	5.0
378000000	0.498833611573007	0.3035859646504843	1.075978419846167	1.0144979001914718	0.6258217549431034	1.6290935521083878	1.0	1.0	1.0	1.0	1.0	1.0	6.0
378040000	0.09810559078774038	0.08993603394416197	1.532777864479243	0.3748092763170207	0.46293344863760627	1.2380577951936587	1.0	1.0	1.0	1.0	1.0	1.0	6.0
378080000	0.28677570905567673	0.9341300385869308	1.3584655585460557	0.3494217121387765	0.4673026454827527	1.1177448165134847	1.0	0.0	1.0	1.0	1.0	1.0	5.0
378120000	0.3239611385918669	0.3724130878674303	0.7030652007739671	0.9001471026694887	0.1298332328119971	2.094081045245833	1.0	1.0	1.0	1.0	1.0	1.0	6.0
378160000	1.0293970464544953	0.1726234851559604	2.5107896952034445	1.0933356098020177	1.0597061449310015	2.0797038043904443	0.0	1.0	1.0	1.0	1.0	1.0	5.0
378200000	0.2101478080802903	0.5641552358563992	0.7774831970111684	0.21755594107522783	0.41228888367074745	0.6059504628338437	1.0	1.0	1.0	1.0	1.0	1.0	6.0
378240000	2.627271705993188	0.14014926628621555	1.5475441393902771	0.8882538010669305	0.6180832876275493	2.215181599366757	0.0	1.0	1.0	1.0	1.0	1.0	5.0
378280000	0.3560674685781373	0.7288189405010924	2.4129201809415544	0.8246509709611386	0.9122589671283023	3.7201745606954844	1.0	1.0	1.0	1.0	1.0	1.0	6.0
378320000	0.7346613164327511	1.1675542011183448	1.9569009164376616	0.71290351022693	0.7668968076846816	2.03868804304196	0.0	1.0	1.0	1.0	1.0	1.0	5.0
378360000	0.008873979053721929	0.359595522631489	1.20044220957916	1.0935938394772309	1.3422381398072287	2.4766497098858387	1.0	1.0	1.0	1.0	1.0	1.0	6.0
378400000	0.5287595817844226	0.8714644555654919	2.639753175245324	1.2992845102694783	1.3945805814689234	2.361007307169477	1.0	1.0	1.0	1.0	1.0	1.0	6.0
378440000	1.4879886660180919	2.648205679130119	1.8240387200233303	1.8778922759209853	2.1985087833982595	6.236568551912892	0.0	1.0	1.0	1.0	1.0	1.0	5.0
378480000	0.11305970891307543	1.1791687621526064	0.9669309124752	0.7103193831459723	0.34446204284549936	1.3715594099422264	1.0	0.0	1.0	1.0	1.0	1.0	5.0
378520000	0.4122875651955098	0.7007927960015538	1.75516478359165	0.5557649919388179	1.4956265100301784	2.528150680386357	0.0	1.0	1.0	1.0	1.0	1.0	5.0
378560000	0.6284162638542226	0.5940610520813409	0.5350021686210439	0.5618693944684018	0.5866666179901244	1.377508377820147	1.0	1.0	1.0	1.0	1.0	1.0	6.0
378600000	0.11992816306970792	0.31526673910186864	0.3836766738554507	0.20462754195370655	0.29852682157834387	0.6498149480185512	0.0	1.0	1.0	1.0	1.0	1.0	5.0
378640000	0.3168310792367317	0.23502891509437507	0.6594496960025424	0.152405070678633	1.5944009302591537	2.5893593842705767	0.0	1.0	1.0	1.0	1.0	1.0	5.0
378680000	1.6594726149815473	0.11654754684631266	2.4534062059717265	1.1897161702389396	0.7949292971861073	2.117813707160202	0.0	1.0	1.0	1.0	1.0	1.0	5.0
378720000	0.4896549304747687	0.9798057308251474	2.763458333341623	1.072918616206871	0.9993112794081578	2.512311058302817	1.0	1.0	1.0	1.0	1.0	1.0	6.0
378760000	0.08836101220925507	1.133193610982688	1.6105703024805251	0.6679646421562523	0.6595707962379991	0.940875970845338	0.0	1.0	1.0	1.0	1.0	1.0	5.0
378800000	0.01485600183995748	0.3423846626400407	1.2675559902482594	1.1103929897338185	0.9654808864546778	1.7083786027818784	0.0	1.0	1.0	1.0	1.0	1.0	5.0
378840000	1.4272120728353654	1.9718371900928031	3.269096721692381	3.183576834438867	1.2032171189046834	3.7678457269749974	1.0	1.0	1.0	1.0	1.0	1.0	6.0
378880000	0.6221432784826951	0.3885509884901739	1.1854617971511352	1.5723401095515888	1.5088534658981008	1.1863803784528948	0.0	1.0	1.0	1.0	1.0	1.0	5.0
378920000	1.86780990625275	0.005118822249084167	1.119644795633121	0.2231811987789259	0.7010009369971278	1.1985979730271243	0.0	0.0	1.0	1.0	1.0	1.0	4.0
378960000	0.9911759426798069	1.2755455929056638	2.662454913405331	1.5705845453025449	0.9372843544405842	4.561979258868638	1.0	1.0	1.0	1.0	1.0	1.0	6.0
379000000	0.07298661663835632	1.447685007781461	2.23883077355774	1.1843082401495644	1.529066321909314	2.350252750629179	1.0	1.0	1.0	1.0	1.0	1.0	6.0
379040000	2.15593973319805	0.6154175361046492	2.471015874747188	0.7118361183480819	0.48566109218547465	0.8053157596945566	0.0	1.0	1.0	1.0	1.0	1.0	5.0
379080000	0.011742946769648224	2.0528475458840547	1.699088584616108	0.42304732843301734	0.668367203979497	2.1981302670646685	0.0	1.0	1.0	1.0	1.0	1.0	5.0
379120000	0.09914657093169026	0.19977380434146444	0.6257656757411877	0.789356786465187	0.9525836419482188	1.6484524276250228	1.0	1.0	1.0	1.0	1.0	1.0	6.0
379160000	0.3998556630141912	0.6580440479530487	0.5847671167027846	1.0026240769249781	0.8394377939128602	1.4234596648686142	0.0	1.0	1.0	1.0	1.0	1.0	5.0
379200000	1.6074426812069802	0.5143224907284746	1.8307604128576507	0.6744069500069223	1.4375357691394937	0.8374722164267392	1.0	1.0	1.0	1.0	1.0	1.0	6.0
379240000	1.551455735128541	0.49055525923975174	0.43108149505597293	0.7147363345666842	0.637876423758102	0.9968036283514664	0.0	1.0	1.0	1.0	1.0	1.0	5.0
379280000	0.17339460436612836	0.14553861138086746	0.34281818465015673	0.09189198839086421	0.1626359949258919	0.3197325752103463	0.0	1.0	1.0	1.0	1.0	1.0	5.0
379320000	2.837520929173732	1.8910308916937677	1.6197526179355313	0.3911673334784167	0.9487730499601965	2.4167442339536307	0.0	1.0	1.0	1.0	1.0	1.0	5.0
379360000	0.41392500833350304	0.2245757381804199	0.9455032281740853	0.6743086245927017	0.47478418776995734	0.7367954238331946	0.0	1.0	1.0	1.0	1.0	1.0	5.0
379400000	1.6268578105950084	0.17636360988803798	1.452798408235208	1.7337661891702016	1.1346513484042131	3.343240181727392	1.0	1.0	1.0	1.0	1.0	1.0	6.0
379440000	0.29195426206689973	0.9532686199138113	3.2674936936597394	1.6851521168453694	1.0580155458044875	2.2738288998968237	1.0	1.0	1.0	1.0	1.0	1.0	6.0
379480000	0.1048780442923901	0.5119004405246378	2.846420943175148	1.1999363726349859	0.9412617248549021	2.0579022086213548	0.0	1.0	1.0	1.0	1.0	1.0	5.0
379520000	0.13544776980411724	0.7391002811638211	1.5767855036741738	1.3565142282753457	0.8094501445594219	1.3475506981164411	1.0	1.0	1.0	1.0	1.0	1.0	6.0
379560000	0.6815685445183478	0.7040350628224642	2.9140102318093764	1.136719076645642	1.3081020930622624	2.7681683085673514	0.0	1.0	1.0	1.0	1.0	1.0	5.0
379600000	3.9603880130752174	0.6564541938583073	1.7739473053185602	2.1567904223817824	0.8745310721664306	2.525524357456625	0.0	1.0	1.0	1.0	1.0	1.0	5.0
379640000	0.25923322461935566	0.28005391437246085	3.353777528422737	0.8226323393352677	0.9207085540602598	1.0544998904194645	1.0	1.0	1.0	1.0	1.0	1.0	6.0
379680000	0.5408257473812725	0.4261690012849136	1.7747199459675047	0.6846027178059879	0.6929300462058484	1.0515788374155326	1.0	1.0	1.0	1.0	1.0	1.0	6.0
379720000	1.334923006139456	0.19728324834643132	0.33103653630831087	0.20551547741705917	0.1630091614640032	0.832460866879248	0.0	1.0	1.0	1.0	1.0	1.0	5.0
379760000	0.19089623054260008	0.7093772286666036	1.5684511109641113	0.7423854891203425	0.321257041609569	2.097479423294337	1.0	1.0	1.0	1.0	1.0	1.0	6.0
379800000	0.3378735613250114	0.25090851924743957	0.7483744490129768	0.7683230138006515	0.42479768597270323	0.5692946889078848	0.0	1.0	1.0	1.0	1.0	1.0	5.0
379840000	0.1695989931730231	0.35023322000182916	1.7205498713335312	1.2541684705402552	0.5598192544267855	1.9101062573219376	1.0	1.0	1.0	1.0	1.0	1.0	6.0
379880000	0.14808224697424222	0.08313789599399263	0.682559206696184	0.21377154879427104	0.151022465081966	0.6972556560020665	0.0	1.0	1.0	1.0	1.0	1.0	5.0
379920000	0.27513730948907456	0.6523785385366447	3.4581741974639053	1.4131285657044808	0.9429709109371918	2.1952019361804957	0.0	1.0	1.0	1.0	1.0	1.0	5.0
379960000	1.1697365082747617	1.1983813429323253	1.5931380663954962	0.4694022888434368	0.8973688359541365	1.7222380703646298	0.0	1.0	1.0	1.0	1.0	1.0	5.0
380000000	1.0850557858572254	0.4681928959335081	1.6212399168674818	0.41097705929842954	0.9440727589193902	1.921485487143495	0.0	1.0	1.0	1.0	1.0	1.0	5.0
380040000	0.09239133044782846	5.086195048559283	1.3431258239274566	0.3342412957273916	0.536528268711561	1.4020366081319888	1.0	0.0	1.0	1.0	1.0	1.0	5.0
380080000	1.2063379671380723	0.11809139403578535	2.1759609998740026	0.6552672969034903	0.9347011563814613	1.5473678075205182	0.0	1.0	1.0	1.0	1.0	1.0	5.0
380120000	0.05872978280519723	0.6195903302549988	1.0416477125840609	0.344652243333142	0.5361390603631283	2.8254743221343372	1.0	1.0	1.0	1.0	1.0	1.0	6.0
380160000	1.245919820150154	0.15795920855330825	0.7111179005619901	0.12841442462595293	0.30866248792538215	0.4830072762499944	0.0	1.0	1.0	1.0	1.0	1.0	5.0
380200000	3.202809616216499	0.20358427683093994	0.6143764233183944	0.1831288372675276	0.3623378454857372	0.6623619529936444	0.0	1.0	1.0	1.0	1.0	1.0	5.0
380240000	0.07189682825858344	0.7912433772652285	2.165247764297311	1.1313040239716496	1.4523791655925524	3.265841575909184	0.0	1.0	1.0	1.0	1.0	1.0	5.0
380280000	0.22658053976808112	0.09868073688680896	0.3642546838454396	0.10031187875849949	0.1621365377835539	0.5034849599898993	0.0	1.0	1.0	1.0	1.0	1.0	5.0
380320000	0.1389809102243751	0.6536420078509195	1.2831603370921154	1.0379777771171927	0.6271591778462053	2.4443919400548157	1.0	1.0	1.0	1.0	1.0	1.0	6.0
380360000	0.3498219274619262	0.22199204138314518	0.955435311278559	0.9162315288455972	0.6597607395841995	1.8817183146009515	1.0	1.0	1.0	1.0	1.0	1.0	6.0
380400000	0.08467736596405145	0.05814284347971164	0.08334751847580356	0.025833493409332928	0.13629918669845312	0.22385954030523247	0.0	1.0	1.0	1.0	1.0	1.0	5.0
380440000	0.18631158005802748	1.632472827057933	1.5355367524886843	0.2352596678109899	1.3213544955166783	2.6652792701439476	0.0	1.0	1.0	1.0	1.0	1.0	5.0
380480000	0.2603498164813653	0.19244266855250666	0.38691001935902525	0.1981934667139427	0.4592615418684338	1.1551986002803525	0.0	1.0	1.0	1.0	1.0	1.0	5.0
380520000	0.013219917288725992	0.5649225844222443	0.5317581784686946	0.9274731435252214	0.3340391936477001	1.8704362646003576	1.0	1.0	1.0	1.0	1.0	1.0	6.0
380560000	2.2066418575352826	0.47358881531610814	0.4348135539085865	0.2666328852305218	0.1845067066199254	0.7208274976599741	0.0	1.0	1.0	1.0	1.0	1.0	5.0
380600000	0.11794610762444294	0.7653445070574069	1.7104305537125633	0.44603938802684273	1.5333149570365583	0.803207093133244	1.0	0.0	1.0	1.0	1.0	1.0	5.0
380640000	4.721611954849883	0.6559675059257354	2.051640191279	0.7608167631265588	1.604082508356696	1.4198281658033551	0.0	1.0	1.0	1.0	1.0	1.0	5.0
380680000	0.68760648805862	1.2721397063041286	1.6290748272246713	0.4446824876978055	0.7419501757770556	1.9044937790366245	1.0	1.0	1.0	1.0	1.0	1.0	6.0
380720000	0.22577116905928699	0.48701431132064155	0.2509567908792486	0.35199414648659283	0.480191114298851	0.4593372959357764	1.0	1.0	1.0	1.0	1.0	1.0	6.0
380760000	0.3603586096391634	0.7841528128948978	0.9899501240603973	0.36293723227654345	0.5539987435241233	1.328529367282526	0.0	1.0	1.0	1.0	1.0	1.0	5.0
380800000	2.465974139898922	0.2600999846445042	1.6050493273612978	0.7691325084010462	2.0340929548901916	1.6267426468009278	0.0	0.0	1.0	1.0	1.0	1.0	4.0
380840000	0.30533034143326987	0.3293238772793991	0.1764616518120422	0.33958391103706237	0.29345038737792445	0.3424009005292651	0.0	1.0	1.0	1.0	1.0	1.0	5.0
380880000	0.18821357423477672	0.01447024245500709	1.0623255829295193	0.5495062714000638	0.47981946605461967	0.8944968562725739	0.0	1.0	1.0	1.0	1.0	1.0	5.0
380920000	0.5041353078671389	0.11821572623931768	0.6072994647481296	0.6009869777913853	0.5636574655278331	0.5311490279932678	0.0	1.0	1.0	1.0	0.0	1.0	4.0
380960000	0.46028735800207365	0.3045559386464671	7.46646432516975	1.4918679734029598	1.8309497732444915	2.2572592486427383	0.0	1.0	1.0	1.0	1.0	1.0	5.0
381000000	1.436062976755918	0.06707837838525452	1.9844879617718834	0.5686576225608815	0.3611654334240526	1.4949513114431363	0.0	1.0	1.0	1.0	1.0	1.0	5.0
381040000	0.10682047161636002	0.21646725297058467	0.4591759506108831	0.4193429375718267	0.18687438536704862	0.6760221476474494	0.0	0.0	1.0	1.0	1.0	1.0	4.0
381080000	0.277348618172654	0.3213219745532558	1.0479642171807884	1.205173366278117	0.6060323316319729	2.1884016512193463	0.0	1.0	1.0	1.0	1.0	1.0	5.0
381120000	0.3069375120234106	0.13680035412610023	2.515144504859353	2.1520076238135375	0.7197143932774029	1.7286513946974642	1.0	0.0	1.0	1.0	1.0	1.0	5.0
381160000	1.0109871721172972	2.4588978656820135	1.9931159660616158	0.8677114753798154	0.805884423058668	1.6955339874373707	0.0	0.0	1.0	1.0	1.0	1.0	4.0
381200000	7.144076184466201	0.07237630515717611	1.1459062035213512	0.531623920802726	0.25465649492095427	0.5064205203246673	0.0	1.0	1.0	1.0	1.0	1.0	5.0
381240000	0.7443075518633457	0.1082181045200966	0.6830033224726728	0.5735355552918137	0.4565686913297942	0.8146892541029123	0.0	1.0	1.0	1.0	1.0	1.0	5.0
381280000	0.021401801937222045	0.235216156390448	1.291154566226708	0.5500352755125053	0.48523572474482074	1.183080607064235	1.0	1.0	1.0	1.0	1.0	1.0	6.0
381320000	0.6884726155120642	0.05018202933902583	0.9463179555126483	0.2302759519939882	0.45951282175250296	1.20276473695596	0.0	1.0	1.0	1.0	1.0	1.0	5.0
381360000	0.35635228169521604	1.050285790137846	1.948979941172268	1.0435713901795698	0.27802640766935566	1.6947694350797298	0.0	1.0	1.0	1.0	1.0	1.0	5.0
381400000	0.04503720366000917	0.20704506707054487	1.752364629344233	0.39434228587851583	0.5232395640138393	0.959988823083261	0.0	1.0	1.0	1.0	1.0	1.0	5.0
381440000	1.3478868612316424	0.3324663942355769	0.7353404615488595	0.31516415667197406	0.9151233722387736	1.1941954203857972	0.0	1.0	1.0	1.0	1.0	1.0	5.0
381480000	0.06042809332647096	0.21025789304291456	1.13743372094639	0.4856864989505924	0.49609483495578777	1.2019659406315215	1.0	1.0	1.0	1.0	1.0	1.0	6.0
381520000	0.84973853819215	0.025860852334419083	0.5236855844047273	0.37198865255587593	0.3731618556579321	0.5319302403881201	0.0	1.0	1.0	1.0	1.0	1.0	5.0
381560000	0.16904741425350936	0.3765119692176995	3.778763693627104	1.4771580074335198	1.574176959847139	2.873876886083075	0.0	1.0	1.0	1.0	1.0	1.0	5.0
381600000	0.05955043069940406	1.4718541975337913	1.1263236015442506	0.1725916436965019	0.7066935433426159	0.7778225791546692	1.0	1.0	1.0	1.0	1.0	1.0	6.0
381640000	0.759363370618473	0.2637332332023986	1.4385036818124246	0.35360930832407117	0.8118380853014645	1.5854353114657351	0.0	0.0	1.0	1.0	1.0	1.0	4.0
381680000	0.0579351685439909	0.1721325686573406	1.5008127690377104	0.2749863324840619	0.5790582550050262	1.571064972273731	1.0	1.0	1.0	1.0	1.0	1.0	6.0
381720000	0.33371587025547444	4.04444606489157	2.13257189208234	1.1384122884406962	2.0429572985044273	2.3990524582716177	1.0	0.0	1.0	1.0	1.0	1.0	5.0
381760000	0.8649676316800943	0.07893451712025391	1.059919566240401	0.42836197223471534	0.6969322985081955	1.9639582874972787	0.0	1.0	1.0	1.0	1.0	1.0	5.0
381800000	0.1295562307970061	0.11096300064200539	0.9460569414873706	0.3579969799597655	0.8524200122883197	1.5638031339235763	1.0	0.0	1.0	1.0	1.0	1.0	5.0
381840000	0.05345372140983495	0.48014897356993497	0.8264829737193659	0.5594026541622644	0.7882139785957972	1.30875608597359	1.0	0.0	1.0	1.0	1.0	1.0	5.0
381880000	0.6275428943350327	1.0745574337891837	1.4785640613461322	1.456001353766832	0.8743743766884451	1.5715148607689693	0.0	1.0	1.0	1.0	1.0	1.0	5.0
381920000	0.06105451383118941	0.02862080499689136	1.4299898949616272	0.6878587124971577	0.41651639601944057	1.119885365688846	0.0	1.0	1.0	1.0	1.0	1.0	5.0
381960000	1.2646097272657117	0.3433905737841521	1.567765454415477	1.3203803673864087	0.9324652118314037	2.021917744363709	0.0	1.0	1.0	1.0	1.0	1.0	5.0
382000000	0.3025450396056695	0.22889643263218531	1.8417743965800129	0.5280678809608019	0.48912834570424335	2.1386626340723227	1.0	1.0	1.0	1.0	1.0	1.0	6.0
382040000	0.35365292719724417	0.9782052443017913	3.0868852835913505	0.5088110264946141	2.107395603617219	3.289811745520531	0.0	1.0	1.0	1.0	1.0	1.0	5.0
382080000	0.3215161056423317	0.43120864238967765	1.2960446016136205	0.9452152204963636	0.6056378290275287	1.166765589186544	1.0	1.0	1.0	1.0	1.0	1.0	6.0
382120000	0.553422845527267	2.1637945289271787	2.521431851715538	1.5246870983959744	1.9079446875120578	3.6561395729634807	1.0	1.0	1.0	1.0	1.0	1.0	6.0
